IEIN,LocalTeacherID,LastName,FirstName,BirthDate,SchoolYear,ServingLocationRCDTS,EmployerRCDTS,Term,StateCourseCode,LocalCourseID,LocalCourseTitle,SectionNumber,TeacherCourseStartDate,EISPositionCode,TeacherCommitment
323865,165368,Woods,Armando,6/2/1962,2019,15016299025068C,15016299025068C,S1,01051A000,,,English/Literature (freshmen and sophomores),09/07/2018,200,1.00
,428918,Chaney,Tony,4/8/1988,2019,15016299025068C,15016299025068C,S1,03001A000,,,Earth Science,02/26/2018,200,1.00
26870,667576,Villanueva,Sidney,5/22/1956,2019,15016299025068C,15016299025068C,S1,06151A000,,,IB Language B-Italian,08/20/2018,200,1.00
946856,977090,Stark,Nasir,2/17/1976,2019,15016299025068C,15016299025068C,S1,22001A000,,,Standardized Test Preparation,08/20/2018,202,1.00
,269649,Romero,Bronson,11/21/1972,2019,15016299025068C,15016299025068C,S1,11151A000,,,Digital Media Technology,08/20/2018,200,1.00
33554,420598,Russell,Javion,10/8/1971,2019,15016299025268C,15016299025268C,S1,02151A000,,,General Applied Math,08/20/2018,200,0.03
,592731,Case,Marcos,7/3/1957,2019,15016299025266C,15016299025266C,S1,03001A000,,,Earth Science,08/20/2018,200,1.00
,140610,Macdonald,Peyton,9/2/1988,2019,15016299025264C,15016299025264C,S1,02001A000,,,Informal Mathematics,09/22/2018,200,1.00
953566,135127,Walls,Cesar,12/25/1989,2019,15016299025068C,15016299025068C,S1,05001A000,,,Dance Technique,08/20/2018,202,1.00
392845,701211,Morrison,Tyree,11/13/1955,2019,15016299025068C,15016299025068C,S1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
,121741,Harrell,Max,3/2/1962,2019,15016299025068C,15016299025068C,S1,04101A000,,,U.S. History-Comprehensive,08/20/2018,205,1
,581783,Joseph,Noel,4/12/1976,2019,15016299025068C,15016299025068C,S1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
459090,abenton,Benton,Alexzander,2/20/1987,2019,15016299025283C,15016299025283C,Y1,02101A000,,,Number Theory,08/20/2018,200,1.00
601830,884577,Cordova,Konnor,3/1/1987,2019,15016299025068C,15016299025068C,S1,01149A000,,,Composition-Other,08/20/2018,200,1.00
,311890,Vargas,Tobias,10/9/1971,2019,15016299025071C,15016299025071C,Y1,04051A000,,,World History-Overview,08/20/2018,200,1
28730,667963,Ellis,Gideon,1/12/1971,2019,15016299025068C,15016299025068C,Y1,12001A000,,,Business/Office Career Exploration,09/03/2018,200,1
,558095,Ferrell,Slade,2/18/1983,2019,15016299025064C,15016299025064C,S1,10051A000,,,Information Management,08/20/2018,200,1.00
837026,tdickerson,Dickerson,Terrance,11/10/1974,2019,15016299025068C,15016299025068C,S1,04001A000,,,World Geography,08/20/2018,200,1.00
,775127,Lozano,Gordon,2/1/1973,2019,15016299025060C,15016299025060C,Q1,04001A000,,,World Geography,08/20/2018,204,1.00
528754,659237,Ruiz,Giovanni,12/24/1960,2019,15016299025068C,15016299025068C,S1,05151A000,,,Art Appreciation,08/20/2018,201,1.00
130003,47946,Boone,Kadyn,6/13/1946,2019,15016299025266C,15016299025266C,S1,01151A000,,,Public Speaking,02/01/2018,200,1
444582,jswanson,Swanson,Jacob,8/13/1980,2019,15016299025263C,15016299025263C,S1,20051A000,,,Truck and Bus Driving,09/21/2018,200,1.00
683134,267627,Villarreal,Alan,8/4/1971,2019,15016299025068C,15016299025068C,Q1,11051A000,,,Audio/Visual Production,08/20/2018,203,1.00
490724,195892,Murphy,Fisher,9/21/1961,2019,15016299025062C,15016299025062C,S1,04051A000,,,World History-Overview,02/24/2018,205,1.00
,149431,Baldwin,Cortez,7/24/1941,2019,15016299025061C,15016299025061C,S1,21051A000,,,Technological Literacy,08/20/2018,200,1.00
124736,375947,Yates,Emmanuel,5/11/1978,2019,15016299025059C,15016299025059C,S1,01051A000,,,English/Literature (freshmen and sophomores),08/20/2018,200,1.00
,17239,Mcmahon,Finn,10/13/1956,2019,15016299025058C,15016299025058C,S1,01001A000,,,English/Language Arts I (9th grade),08/20/2018,200,0.67
516848,353573,Fuller,Armani,4/20/1968,2019,15016299025055C,15016299025055C,S1,11051A000,,,Audio/Visual Production,08/20/2018,200,1.00
101958,jrangel,Rangel,Jensen,3/6/1986,2019,15016299025068C,15016299025068C,S1,20001A000,,,"Exploration of Transportation, Distribution and Logistics",08/20/2018,200,1.00
164461,618429,Simon,Jaiden,7/23/1964,2019,15016299025276C,15016299025276C,S1,04001A000,,,World Geography,08/20/2018,200,1.00
575244,927225,Holland,Chandler,6/6/1988,2019,15016299025049C,15016299025049C,S1,11051A000,,,Audio/Visual Production,02/26/2018,203,1
,,,,,2019,15016299025273C,15016299025273C,Y1,14151A000,,,Medical/Clerical Assisting,,,
291298,534814,Wiley,Ezekiel,10/23/1973,2019,15016299025062C,15016299025062C,S1,02151A000,,,General Applied Math,08/22/2018,200,1.00
555272,509704,Dunn,Fabian,2/7/1951,2019,15016299025068C,15016299025068C,Q1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
,266699,Mays,Gunner,2/6/1966,2019,15016299025068C,15016299025068C,S1,03001A000,,,Earth Science,08/20/2018,203,1.00
,mponce,Ponce,Max,7/5/1946,2019,15016299025068C,15016299025068C,S1,01051A000,,,English/Literature (freshmen and sophomores),08/20/2018,202,1.00
527697,6858,Tapia,Jaron,7/1/1987,2019,15016299025068C,15016299025068C,Q1,05051A000,,,Introduction to the Theater,08/20/2018,200,1
,482419,Park,Oscar,6/8/1971,2019,15016299025068C,15016299025068C,S1,20151A000,,,Distribution-Comprehensive,02/23/2018,200,1.00
572302,925908,Cobb,Donavan,9/1/1978,2019,15016299025049C,15016299025049C,Y1,22001A000,,,Standardized Test Preparation,08/27/2018,200,1.00
,381793,Hoffman,Cornelius,5/8/1945,2019,15016299025267C,15016299025267C,Q1,16101A000,,,Exploration of Lodging Careers,08/16/2018,200,1.00
558510,165889,Houston,Jensen,6/13/1961,2019,15016299025056C,15016299025056C,S1,22101A000,,,Leadership,08/20/2018,200,1.00
145380,azuniga,Zuniga,Abdiel,7/14/1972,2019,15016299025070C,15016299025070C,S1,02051A000,,,Pre-Algebra,08/20/2018,200,1.00
523875,931310,Newton,Jayvon,4/19/1982,2019,15016299025285C,15016299025285C,S1,16101A000,,,Exploration of Lodging Careers,08/13/2018,200,1.00
,659231,Lester,Johnathan,5/21/1962,2019,15016299025064C,15016299025064C,S1,21051A000,,,Technological Literacy,08/20/2018,200,1.00
,863573,Holland,Khalil,8/21/1940,2019,15016299025067C,15016299025067C,S1,17148A000,,,Electricity/Electronics-Workplace Experience,08/20/2018,200,1.00
,285275,Burke,Rowan,7/26/1990,2019,15016299025069C,15016299025069C,S1,07001A000,,,Religious Foundations,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,Y1,03151A000,,,Physics,,,
116308,365365,Jenkins,Darien,7/19/1982,2019,15016299025072C,15016299025072C,S1,15151A000,,,Fire Science,08/20/2018,202,1.00
,455846,Romero,Ruben,10/25/1990,2019,15016299025062C,15016299025062C,S1,03151A000,,,Physics,08/20/2018,202,1.00
384967,799303,Russell,Hassan,7/14/1949,2019,15016299025086C,15016299025086C,S1,13001A000,,,Exploration of Manufacturing Occupations,08/20/2018,201,1.00
,,,,,2019,15016299025273C,15016299025273C,Y1,17051A000,,,Air Conditioning,,,
639350,dewing,Ewing,Daniel,11/23/1965,2019,15016299025070C,15016299025070C,S1,15051A000,,,Criminal Justice,08/20/2018,200,1.00
68063,867429,Clayton,Daniel,11/13/1951,2019,15016299025062C,15016299025062C,S1,05001A000,,,Dance Technique,08/22/2018,200,1.00
145612,775526,Escobar,Moses,4/13/1987,2019,15016299025068C,15016299025068C,Y1,03051A000,,,Biology,08/20/2018,204,1.00
N/A,895876,Maynard,Jadiel,11/5/1934,2019,15016299025068C,15016299025068C,S1,02101A000,,,Number Theory,08/20/2018,200,1.00
537126,305622,Parker,Antwan,8/23/1956,2019,15016299025268C,15016299025268C,S1,11051A000,,,Audio/Visual Production,08/20/2018,200,1
614961,321205,Santana,Reagan,3/8/1958,2019,15016299025073C,15016299025073C,S1,03151A000,,,Physics,08/22/2018,201,1.00
489649,rshannon,Shannon,Roberto,2/8/1977,2019,15016299025068C,15016299025068C,S1,02001A000,,,Informal Mathematics,02/01/2018,205,1.00
601363,lfarmer,Farmer,Lance,9/1/1962,2019,15016299025068C,15016299025068C,S1,01001A000,,,English/Language Arts I (9th grade),08/20/2018,200,1.00
,888961,Ortega,Jaron,1/3/1984,2019,15016299025068C,15016299025068C,S1,17001A000,,,Construction Careers Exploration,08/20/2018,200,1.00
,989929,Gregory,Brooks,4/25/1987,2019,15016299025268C,15016299025268C,S1,17001A000,,,Construction Careers Exploration,08/14/2018,200,1.00
,charper,Harper,Cruz,3/11/1950,2019,15016299025068C,15016299025068C,S1,02047A000,,,Foundation Math-Independent Study,02/23/2018,200,1
,336491,Mcmahon,Tony,5/12/1970,2019,15016299025068C,15016299025068C,S1,04151A000,,,U.S. Government-Comprehensive,08/20/2018,200,1.00
947980,epratt,Pratt,Emilio,3/18/1968,2019,15016299025068C,15016299025068C,S1,02051A000,,,Pre-Algebra,08/20/2018,200,1.00
133545,820769,Maldonado,Colt,8/2/1971,2019,15016299025068C,15016299025068C,S1,21001A000,,,Pre-Engineering Technology,08/20/2018,200,1.00
598151,691943,Huber,Nolan,4/12/1990,2019,15016299025063C,15016299025063C,S1,02151A000,,,General Applied Math,08/20/2018,200,1.00
,62891,Prince,Adrien,11/16/1990,2019,15016299025274C,15016299025274C,S1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
974253,649542,Barton,Nikolai,6/23/1985,2019,15016299025068C,15016299025068C,S1,04101A000,,,U.S. History-Comprehensive,08/20/2018,200,1.00
,771178,Bender,Tristan,7/18/1958,2019,15016299025068C,15016299025068C,S1,04151A000,,,U.S. Government-Comprehensive,08/20/2018,200,1.00
,242911,Baldwin,Blaine,10/17/1981,2019,15016299025065C,15016299025065C,S1,20151A000,,,Distribution-Comprehensive,08/20/2018,200,1
726652,356220,Glass,Elian,2/2/1971,2019,15016299025260C,15016299025260C,S1,18051A000,,,Plant Production/Science,08/20/2018,200,1.00
,156472,Glover,Alex,10/17/1948,2019,15016299025274C,15016299025274C,S1,15051A000,,,Criminal Justice,08/20/2018,202,1.00
,695055,Russell,Kadin,9/24/1986,2019,15016299025066C,15016299025066C,S1,08151A000,,,Drivers’ Education-Classroom Only,08/20/2018,200,1.00
28899,snewton,Newton,Sterling,5/20/1960,2019,15016299025063C,15016299025063C,Y1,03001A001,,,Technology and Society (EbD),08/20/2018,200,1.00
,750796,Pratt,Darwin,11/17/1978,2019,15016299025068C,15016299025068C,Y1,03151A000,,,Physics,08/20/2018,200,1
,697770,Guzman,Jay,11/19/1979,2019,15016299025068C,15016299025068C,S1,15151A000,,,Fire Science,08/20/2018,200,1.00
,197221,Davies,Karter,3/3/1976,2019,15016299025068C,15016299025068C,S1,01101A000,,,English/Composition (freshmen and sophomores),01/25/2018,200,1.00
92683,171149,Vaughn,Giovanni,12/6/1987,2019,15016299025055C,15016299025055C,S1,01001A000,,,English/Language Arts I (9th grade),08/09/2018,200,1.00
909274,895552,Montoya,Maxwell,10/10/1980,2019,15016299025068C,15016299025068C,S1,01051A000,,,English/Literature (freshmen and sophomores),08/20/2018,200,1.00
642819,mmcdowell,Mcdowell,Maximo,3/24/1950,2019,15016299025086C,15016299025086C,S1,02047A000,,,Foundation Math-Independent Study,08/20/2018,200,1.00
381204,152817,Roy,Alfredo,9/20/1981,2019,15016299025068C,15016299025068C,S1,02151A000,,,General Applied Math,08/20/2018,200,1.00
530536,275785,Robertson,Carson,4/2/1950,2019,15016299025072C,15016299025072C,S1,06101A000,,,Spanish I,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,10151A000,,,Business Programming,,,
,353202,Dickerson,Leonidas,1/1/1990,2019,15016299025059C,15016299025059C,Y1,11151A000,,,Digital Media Technology,08/20/2018,202,1.00
483347,302079,Medina,Maxim,8/10/1979,2019,15016299025261C,15016299025261C,Y1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
,dwilliams,Williams,Donavan,9/9/1958,2019,15016299025065C,15016299025065C,S1,02101A000,,,Number Theory,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,Q1,07001A000,,,Religious Foundations,,,
63098,195270,Mueller,Manuel,9/27/1964,2019,15016299025058C,15016299025058C,S1,04101A000,,,U.S. History-Comprehensive,08/01/2018,200,1.00
,737642,Peters,Adriel,9/25/1973,2019,15016299025057C,15016299025057C,S1,03051A000,,,Biology,08/20/2018,202,1.00
103570,683784,Michael,Kingston,1/22/1940,2019,15016299025068C,15016299025068C,S1,15051A000,,,Criminal Justice,08/20/2018,200,1.00
459906,445731,Mcmahon,Mason,12/27/1963,2019,15016299025068C,15016299025068C,S1,19101A000,,,Cosmetology-Licensing,09/21/2018,203,1.00
180766,328996,Peterson,Bryant,3/7/1987,2019,15016299025055C,15016299025055C,S1,02051A000,,,Pre-Algebra,08/20/2018,200,1.00
,9179,Guerrero,Isaiah,12/9/1982,2019,15016299025276C,15016299025276C,S1,03151A000,,,Physics,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,04001A000,,,World Geography,,,
405176,350286,Rosario,Terrance,9/26/1951,2019,15016299025054C,15016299025054C,S1,03001A000,,,Earth Science,08/20/2018,200,1.00
243815,892731,Espinoza,Kade,2/10/1973,2019,15016299025068C,15016299025068C,Y1,20151A000,,,Distribution-Comprehensive,02/06/2018,200,1.00
,323055,Chase,Salvatore,3/2/1947,2019,15016299025268C,15016299025268C,S1,21001A000,,,Pre-Engineering Technology,08/20/2018,200,1.00
,923882,Haney,Talon,11/9/1962,2019,15016299025267C,15016299025267C,S1,20051A000,,,Truck and Bus Driving,01/21/2018,200,1.00
665536,229935,Dixon,Oscar,7/2/1977,2019,15016299025059C,15016299025059C,S1,20001A000,,,"Exploration of Transportation, Distribution and Logistics",2/7/2019,205,1
,,,,,2019,15016299025273C,15016299025273C,S1,17047A000,,,General Construction-Independent Study,,,
532895,838614,Espinoza,Moses,6/21/1976,2019,15016299025283C,15016299025283C,S1,04001A000,,,World Geography,08/20/2018,200,1
,360973,Paul,Ismael,3/26/1960,2019,15016299025285C,15016299025285C,Q1,04151A000,,,U.S. Government-Comprehensive,08/20/2018,200,1.00
,989311,Hodges,Terrance,7/6/1987,2019,15016299025068C,15016299025068C,Y1,04151A000,,,U.S. Government-Comprehensive,08/20/2018,201,1.00
424823,559936,Dougherty,Trevon,7/23/1983,2019,15016299025086C,15016299025086C,S1,07001A000,,,Religious Foundations,01/21/2018,202,1.00
,826752,Weiss,Roberto,12/9/1976,2019,15016299025068C,15016299025068C,Q1,12101A000,,,Banking and Finance,08/20/2018,200,1
,744081,Hicks,Jayvon,4/18/1982,2019,15016299025062C,15016299025062C,S1,03051A000,,,Biology,09/04/2018,200,1.00
159118,905460,Bautista,Myles,10/3/1990,2019,15016299025049C,15016299025049C,S1,02051A000,,,Pre-Algebra,08/20/2018,202,1.00
,298029,Aguirre,Reagan,8/16/1990,2019,15016299025067C,15016299025067C,S1,16149A000,,,Lodging-Other,08/20/2018,200,1.00
N/A,mtownsend,Townsend,Maximilian,5/1/1976,2019,15016299025068C,15016299025068C,S1,04049A000,,,Geography-Other,08/20/2018,205,1.00
557131,kpeters,Peters,Kolton,3/28/1958,2019,15016299025055C,15016299025055C,S1,16051A000,,,"Exploration of Restaurant, Food and Beverage Services",08/20/2018,201,1.00
,,,,,2019,15016299025273C,15016299025273C,Q1,19151A000,,,Teaching Profession,,,
618932,63610,Joyce,Edward,1/28/1960,2019,15016299025059C,15016299025059C,S1,01001A000,,,English/Language Arts I (9th grade),8/20/2018,200,1
566008,120271,Webb,Sage,4/1/1990,2019,15016299025285C,15016299025285C,S1,02001A000,,,Informal Mathematics,08/20/2018,200,1.00
,120756,Morris,Kristopher,5/12/1990,2019,15016299025068C,15016299025068C,S1,01101A000,,,English/Composition (freshmen and sophomores),09/04/2018,200,1.00
94881,31446,Sawyer,Cristofer,9/17/1970,2019,15016299025068C,15016299025068C,S1,04051A000,,,World History-Overview,08/20/2018,200,1.00
478370,740581,Morgan,Samuel,4/23/1944,2019,15016299025274C,15016299025274C,S1,07001A000,,,Religious Foundations,08/20/2017,200,1.00
,443636,Williams,Donavan,2/3/1971,2019,15016299025068C,15016299025068C,Q1,03001A000,,,Earth Science,08/20/2018,200,1.00
41511,kroberson,Roberson,Kieran,4/28/1990,2019,15016299025068C,15016299025068C,S1,02151A000,,,General Applied Math,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,Y1,13001A000,,,Exploration of Manufacturing Occupations,,,
556592,acordova,Cordova,Anderson,12/4/1980,2019,15016299025068C,15016299025068C,S1,14051A000,,,Nursing,08/11/2018,200,1.00
,113997,Klein,Roland,10/13/1979,2019,15016299025056C,15016299025056C,Q1,01001A000,,,English/Language Arts I (9th grade),08/20/2018,200,1.00
696199,25590,Dunn,Jessie,11/16/1988,2019,15016299025109C,15016299025109C,Y1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,202,1.00
,893145,Carr,Richard,2/21/1975,2019,15016299025284C,15016299025284C,S1,02151A000,,,General Applied Math,09/07/2018,200,1.00
,282867,Maddox,Joe,2/6/1985,2019,15016299025067C,15016299025067C,S1,03101A000,,,Chemistry,08/20/2018,200,1.00
527389,665592,Matthews,Armani,12/18/1974,2019,15016299025061C,15016299025061C,S1,03101A000,,,Chemistry,08/20/2018,200,1.00
335084,104502,Carey,Alfred,6/9/1970,2019,15016299025276C,15016299025276C,Q1,03051A000,,,Biology,08/20/2018,200,1.00
,823145,Blair,Zack,10/16/1982,2019,15016299025056C,15016299025056C,S1,02101A000,,,Number Theory,08/20/2018,204,1.00
278122,985739,Key,Jairo,6/27/1942,2019,15016299025068C,15016299025068C,S1,02001A000,,,Informal Mathematics,08/20/2018,200,1.00
,695143,Harrison,Khalil,8/27/1960,2019,15016299025068C,15016299025068C,S1,02151A000,,,General Applied Math,08/20/2018,200,1.00
,236112,Frye,Memphis,10/10/1951,2019,15016299025268C,15016299025268C,Y1,03151A000,,,Physics,08/20/2018,200,1.00
78287,916974,Weaver,Jadyn,5/2/1985,2019,15016299025068C,15016299025068C,S1,03151A000,,,Physics,08/20/2018,200,1.00
,365300,Melendez,Edward,7/1/1990,2019,15016299025059C,15016299025059C,S1,02051A000,,,Pre-Algebra,08/20/2018,200,1.00
703241,364432,Cervantes,Alan,7/14/1983,2019,15016299025273C,15016299025273C,3,11051A000,,,Audio/Visual Production,02/23/2018,200,1.00
937865,140597,Waller,Samir,4/1/1990,2019,15016299025071C,15016299025071C,S1,02151A000,,,General Applied Math,08/20/2018,200,1.00
,309378,Rasmussen,Lane,11/14/1990,2019,15016299025263C,15016299025263C,S1,19151A000,,,Teaching Profession,02/22/2018,200,1.00
85972,599120,Leonard,Erick,9/25/1967,2019,15016299025062C,15016299025062C,Q1,12101A000,,,Banking and Finance,02/14/2018,200,1.00
363365,869085,Wilson,Alejandro,8/13/1988,2019,15016299025073C,15016299025073C,S1,11151A000,,,Digital Media Technology,08/21/2018,200,1.00
,dbradley,Bradley,Davon,7/19/1952,2019,15016299025068C,15016299025068C,S1,10151A000,,,Business Programming,08/08/2018,200,1.00
271038,440352,Blanchard,Hayden,5/20/1953,2019,15016299025065C,15016299025065C,Q1,03001A000,,,Earth Science,09/06/2018,200,1.00
352915,643541,Marsh,London,9/1/1973,2019,15016299025060C,15016299025060C,S1,04151A000,,,U.S. Government-Comprehensive,09/22/2018,200,1.00
232601,623800,Elliott,Yosef,7/25/1990,2019,15016299025068C,15016299025068C,Q1,03001A000,,,Earth Science,08/20/2018,200,1
,446433,Dodson,Aedan,2/9/1987,2019,15016299025066C,15016299025066C,S1,10001A000,,,Introduction to Computers,08/20/2018,200,1.00
866572,575877,Klein,Wyatt,5/2/1976,2019,15016299025263C,15016299025263C,S1,14101A000,,,Dental Laboratory Technology,08/21/2018,200,1
,922435,Eaton,Sage,2/16/1965,2019,15016299025068C,15016299025068C,S1,04101A000,,,U.S. History-Comprehensive,08/20/2018,200,1.00
522056,mmoyer,Moyer,Marco,2/28/1959,2019,15016299025064C,15016299025064C,Q1,13001A000,,,Exploration of Manufacturing Occupations,09/03/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,Y1,03049A000,,,Earth Science-Other,,,
,808731,Church,Jorden,4/21/1990,2019,15016299025264C,15016299025264C,S1,05001A000,,,Dance Technique,01/03/2018,200,1.00
781169,218409,Stafford,Kieran,2/21/1964,2019,15016299025068C,15016299025068C,S1,01001A000,,,English/Language Arts I (9th grade),08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,16051A000,,,"Exploration of Restaurant, Food and Beverage Services",,,
52053,314,Nelson,Brock,12/18/1979,2019,15016299025283C,15016299025283C,S1,14051A000,,,Nursing,02/09/2018,200,1.00
681703,345714,Hansen,Nathan,11/6/1949,2019,15016299025068C,15016299025068C,Q1,14151A000,,,Medical/Clerical Assisting,08/20/2018,200,1.00
434226,dfranklin,Franklin,Daniel,1/24/1990,2019,15016299025085C,15016299025085C,S1,08051A000,,,Health Education,08/20/2018,200,1.00
